gene_name,GSM6765206,GSM6765207,GSM6765208,GSM6765209,GSM6765210,GSM6765211,GSM6765212,GSM6765213,GSM6765214,GSM6765215,GSM6765225,GSM6765240
USP17L7,0.138904917,0.166436696,0,0,0,0,0,0,0,0,0,0
AL121929.1,0,0,0,0,0,0.645709512,0,0,0,0.645260532,0,0
AP000290.1,0,0,0,0,0,0,0,0,0,0,0,0
AL442071.1,0,0,0,0,0,0,0,0,0,0,0,0
AL365214.2,0,0,0,0,0,0,0,0,0,0,0,0
PLCL2-AS1,0,0,0,0,0,0,0,0,0.835161245,0,0,0
AC006037.1,0,0,0,0,0,0,0,0,0,0,0,0
BX322234.1,0.681831178,0.350131784,0.438617382,0.314268044,0.309231873,0.293351643,0.466845741,0.198449815,0.315267215,0,0.144063084,0.165852774
ZNF25-DT,0,0,0,0,0,0,0,0,0,0,0,0
LINC02542,5.543402821,3.728919665,6.459525619,5.522499146,3.581500424,4.217681524,3.728946519,4.88746804,4.946479601,4.800130634,3.308287998,3.311886941
AL033380.1,0,0,0,0,0,0,0,0,0,0,0,0
AL121787.1,0,0,0,0,0,0.361873566,0.287946459,0,0,0,0,0
AL390198.1,0.99901433,1.026021341,1.606647891,1.289297426,1.268636329,1.031560319,0.684019153,0.38768973,0.659896207,1.202650219,1.266481407,0.324008451
Z93930.2,2.292781575,0.915741496,0.215094085,0.739748494,0,1.15085641,0.732598473,0.778544275,1.236834034,0.690033712,0.423883573,0.43377458
LINC01748,0.453126199,0.49950342,0.714157891,0.561399219,0.897654469,0.786052158,0.712340442,0.640078347,0.636934408,0.283654798,0.294880286,0.473216267
TMEM185B,27.93480624,27.16375041,23.86629049,25.58515477,27.64448352,25.02500534,23.8224397,25.44533002,25.21913366,25.6356496,20.41254937,23.74223631
ADIPOQ-AS1,0,0,0,0.210558677,0,0,0,0,0,0,0,0
AL606516.1,0,0,0,0.194775262,0,0,0,0,0,0,0,0
LINC01035,0,0,0,0.780639114,0,0,0.193273466,0,0,0.242725426,0,0
AL139254.1,0,0,0,0,0,0,0,0,0,0,0,0
LINC01824,0,0,0,0,0,0,0,0,0,0,0,0
AC138647.1,0,0,0,0,0,0,0,0,0,0,0,0
LINC00323,0,0,0,0,0,0,0,0,0,0,0.080818269,0
LINC02549,0,0,0,0,0,0,0,0,0,0,0,0
AC007463.1,0,0,0,0,0,0,0,0,0,0,0,0
LINC01918,0.278360498,0.667066402,0,0.35924357,0.706973325,0.670667561,0,0,0.257418382,0.335100613,0.205850298,0
UPK1A-AS1,0.353290243,0.84662893,0.397721138,0,0,0,0.677308022,0,0,0.425303797,0,0.802073751
FAM138B,0,0,0,0,0,0,0,0,0,0,0,0
LINC00390,0.242250943,0.232213214,0.163630311,0.062528336,0.061526314,0.058366704,0.092885954,0.131615213,0.134415291,0.233304481,0.035829386,0.329988942
KIRREL1-IT1,0.478476564,0,1.077302572,0,0,0,0,0,0.442478956,0,0,0
AC004994.1,0,0,0,0,0,0,0,0,0,0,0,0
AL049569.1,0,0,0,0.569932016,0,0,0,0,0,0,0.326576967,0
AP000289.1,0,0,0,0,0,0,0.10734846,0,0,0,0,0
AL158055.1,0.127811487,0.076572241,0,0,0.162306276,0.076985616,0.061258234,0,0.029548936,0.038466043,0.070888379,0.036271253
BTBD9-AS1,0,0,0,0,0,0,0,0,0,0,0,0
AC114814.1,0,0,0,0,0,0,0,0,0,0,0,0
AC016722.1,1.292327038,0,0,0,0,0,0,0,0,0,0,0
CYP4F26P,0.894038849,1.56566234,1.238739686,1.331329929,1.047996206,1.656962706,0.988846494,1.494560997,2.03514317,2.649296915,1.830878117,1.483266897
AL390962.1,0,0,0,0,0,0,0,0,0,0,0,0
LINC00606,0,0,0,0,0,0,0,0,0,0,0.065335939,0
AL592429.2,0.289492623,0.069374356,0.065180026,0.29888828,0,0.20924662,0.277499421,0.078640836,0.107085198,0,0.128449568,0.065723421
AC060234.1,0,0,0,0,0,0,0,0,0,0,0,0
AL132657.1,0,1.41798455,1.332254094,0,0,0,0,0.535795919,0.72959311,0.474882751,0.291717628,1.343360883
LINC02848,0,0,0,0,0.070418172,0,0,0,0,0,0,0
AC006455.1,0,0,0,0,0,0,0,0,0,0,0,0
AL356421.2,0,0,0,0,0,0,0,0,0,0,0,0
AL450344.2,0,0,0,0,0,0,0,0,0,0,0,0
CT47A9,0,0,0,0,0,0,0,0,0,0,0,0
AL359979.1,0,0,0,0,0,0,0,0,0,0,0,0
PAPPA-AS2,0,0,0.170543854,0,0,0,0,0,0,0.182371369,0.224059278,0
AC092567.1,0,0,0,0,0,0,0,0,0,0,0,0
AL390067.1,0.675158036,0,0,0,0.214343775,0.203336409,0,0.229258831,0,0,0,0.766404606
AL137001.1,0,0,0,0,0,0,0,0,0,0,0,0
LINC00343,0.017645646,0.021143117,0.019864818,0,0,0.042514517,0.016914616,0,0.016318097,0,0.013049127,0
AC092155.1,0.036926866,0.13273797,0.124712716,0.33359681,0,0.088969704,0.106191141,0.050156021,0.170743589,0,0,0.041917475
SHANK2-AS1,0,0.112066267,0.105290811,0,0,0,0,0,0,0,0,0.106168603
LINC00974,0,0,0,0,0,0,0.125749621,0,0,0,0,0
AL357793.1,0,0,0,0.903932075,0,0,0,0,0,0,0,0
AL513314.1,0,0,0,0,0,0,0,0,0,0,0,0
AL121899.1,0,1.849093406,0.57909946,1.991630561,2.612952691,1.859075739,0.986190252,1.39738716,0,1.238522047,1.141225005,0.583927319
AP006216.1,0,0,0,0,0,0.807522159,0.642553553,0,0,0,0.4957111,0.760917222
AL365356.1,0,0,0,0,0,0,0,0,0,0,0,0
PLCG1-AS1,0.16716209,0.160235686,0.150547937,0.086293718,0.042455427,0.120825539,0.192284208,0.090819354,0.092751511,0.040247175,0.123617992,0.037950758
AC019118.1,0,0,0,0,0,0,0,0,0,0,0,0
KIF4B,0.19206684,0,0,0,0,0,0,0,0,0,0,0
AC096732.1,0,0,0,0,0,0,0,0,0,0,0,0
AC021028.1,0,0,0,0,0,1.131611319,0,0,0,0,0,0
TRBV2,0,0,0,0,0,0,0,0,0,0,0,0
AC004973.1,0.884616513,0,0,0,0,0,0,0,0,0,0,0
AL020998.1,0,0,0,0,0,0,0,0,0,0,0,0
AL354977.1,0,0,0,0,0,0,0,0,0,0,0,0
LINC01108,4.634246773,3.277051662,3.934179612,3.235524249,3.762524655,5.308196782,4.223785893,4.127527126,4.636873061,2.835166914,2.69671129,1.983489119
TEX41,0.440327033,0.427106756,0.436691575,0.405909028,0.53253907,0.517820947,0.391936081,0.37023718,0.494456607,0.391250918,0.294614115,0.321323499
LINC02679,0,0,0,0,0,0,0,0,0,0,0,0
AL606748.1,0,0.513793893,0,0,1.089062724,0,0,0,0.793084418,0,0,0
AC073311.1,0,0,0,0,0,0,0,0,0,0,0,0
AC020595.1,0,0,0,0,0,0,0,0,0,0,0,0
CT47A12,0,0,0,0,0,0,0,0,0,0,0,0
LINC01535,0.064109962,0,0,0.082738362,0.081412473,0.154463266,0,0.261232614,0.118573452,0.154355863,0.047409941,0.363871623
ENTPD1-AS1,1.302748058,1.184176896,1.517157687,1.507360681,1.640082565,1.352920087,1.32413461,1.693191375,1.692863728,1.23030122,1.60288974,1.695534969
AC013470.2,0.150316159,0.540329141,0.084610197,0.19399345,0,0.362164072,0.288177617,0.204167351,0.139007304,0.542868374,0.389060919,0.255946735
AL441943.1,0,0,0,0,0,0,0,0.883071052,0,0,0,0
LENG8-AS1,3.379852502,2.227367628,0.951228354,2.399064009,4.077432493,4.478784151,2.915847712,2.065812426,1.562786685,2.237834962,2.749377207,2.110148904
AL034380.1,0,0,0,0,0,0,0,0,0,0,0,0
AL360181.1,1.526444255,5.486983692,5.155244102,7.879929611,3.876826546,5.516605182,4.389618566,8.293189013,8.469624361,11.02553866,11.28820385,3.465481697
MIR217HG,0,0,0,0,0,0,0,0,0.288594608,0,0,0
AL161452.1,0,0,0,0,0,0,0,0,0,0,0,0
AL359458.1,0,0,0,0,0,0,0,0,0,0,0,0
AC073409.1,0,0,0,0,0,1.257813325,0,0,0,0,0,0
FGF12-AS3,0,0,0,2.491249224,0,1.162720909,0,1.31095084,0,1.161912436,0,0
FAM66C,0,0,0.268183465,0,0.831922915,0.50221851,0.057088621,0.16178401,0.110150614,0.071695615,0.132126559,0.067604817
LINC01709,0.196272357,0,0,0,0.373865872,0.236444294,0.094070559,0.533174975,0.090753021,0.354419831,0.145145319,0.334197396
AL589986.1,0,0,0,0,0,0,0,1.450519751,0,0,0,0
PTPRD-AS2,0,0,0,0,0,0,0,0,0,0.119139013,0,0
LINC00424,0,0,0,0,0,0,0,0,0,0,0,0
PABPC1L2B-AS1,0,0,0,0,0,0,0,0,0,0,0,0
AL138826.1,0.164057093,0.393148364,1.108136583,0,0.208334137,1.185812329,0.314520956,0,0.151714455,0,0.121321817,0.744916627
AL358972.1,0,0,0,0,0,0,0,0,0,0,0,0
LINC02554,0,0.105895217,0,0,0,0,0,0,0,0,0,0
HSBP1L1,52.86072705,54.07712282,48.47702758,52.01140763,50.47685315,56.36425305,50.14159546,53.42688352,53.2233692,43.1991621,40.31580618,48.56783195
SMCR5,0,0,0.222354645,0.127453151,0,0,0,0.134137375,0,0,0,0
FSIP2-AS2,0.763222128,0.228624321,0.429603675,0,0.242301659,0.229858549,0,0,0,0.229698722,0.141102548,0.216592606
AF127936.1,0,0,0,0,0,0,0,0,0,0,0,0
AL606760.1,0.578806271,0.693529108,0.162899693,1.120484581,0.367509575,0.697273126,0.693534103,0.196541316,0.401445359,0.348394146,0.428032871,0.492773286
AC007365.1,0,0,0,0,0,0,0,0,0,0,0,0
AC079341.1,0,0,0,0,0.159940826,0,0,0,0,0,0,0
DISC1-IT1,0,0,0.414945282,0.475691289,0,0,0.35332013,0,0,0,0.817728153,0
DAB1-AS1,0,0,0,0,0.082181577,0,0,0,0,0,0,0
TAS2R46,0,0.361865591,0,0,0.383514024,0,0,0,0,0,0,0
LINC02668,0.144944262,0.30392788,0,0.046765161,0.092031491,0.043652662,0.104204595,0.049217739,0.033509889,0.043622309,0.107187692,0.082266628
SRRM5,0.416251564,1.122198962,1.171501685,1.074403148,0.528592875,1.002895249,0.399006949,1.130749743,1.539741516,1.127472645,1.616065938,1.181268307
AC010145.1,0,0,0,0,0,0,0,0,0,0,0,0
AC000124.1,0,0,0,0,0,0,0,0,0,0,0,0.666299511
AP001136.1,0,0,0,0,0,0,0,0,0,0,0,0
AL021393.1,0,0,0,0,0,0,0,0,0,0,0,0
FAM30A,0,0,0,0,0,0,0,0,0,0,0,0
NAALADL2-AS2,0,0,0,0,0,0,0,0,0,0,0,0
AC244035.1,0,0,0,0,0,0,0,0,0,0,0,0
AC117465.1,0.538056979,0,0,0,0,0,0,0,0,0,0.397898373,0
PGAM4,0.166192747,0,0,0.428966582,0.422092358,0,0,0,0,0,0,0.188653442
LINC02611,0,0.059913655,0,0.064532092,0,0,0,0,0.046240902,0,0,0
C13orf42,0,0.186085153,0,0,0.098608803,0.093544867,0.148869195,0,0,0.093479823,0.057424095,0.352584259
AC005828.1,0,0,0,0,0,0,0,0,0,0,0,0
AL138749.1,0,0.42545512,0.39973237,0,0,0,0,0,0.656726036,0,1.312913722,0
CACTIN-AS1,0.146819521,0,0,0,0.372888701,0,0.14073703,0.199418032,0.135773731,0,0.217148929,0.166661953
ZNF451-AS1,0,0.068429239,0,0.0737041,0,0.206395965,0.109487572,0.542986349,0.052813165,0.275003269,0,0.194484129
AC011893.1,0,0,0.16981112,0,0,0,0,0,0,0,0,0
LINC00840,0.150962506,0.090442085,0.042487007,0,0,0.090930337,0,0.051261313,0.069802512,0,0,0.171364857
AL117382.1,0.620012678,0.371451435,0,0,0.393673336,0.373456716,1.188653151,0,0.573366771,1.119591122,0.229252705,0.351903219
LINC01941,0,0,0,0,0,0,0.538459877,0,0,0,0,0
AC005082.1,0.745991349,0.14897521,0.419904787,0,0,0.149779453,0.238362053,0.168874145,0.114977931,0.449025921,0.367778576,0.141135155
MEIS1-AS3,0.397264134,0.952008486,0.89445065,1.538090928,0,0,0.761612274,0.539585141,1.102129337,1.434723559,0.881342083,0.450953771
LINC02785,0,0,0,0,0.0863185,0,0,0,0,0,0,0
AC006001.2,1.782941609,3.015997011,3.069789368,1.488888866,3.063243081,3.158623828,3.116552689,2.279233425,2.715677415,2.651399139,3.412595159,1.785797141
LINC01509,0.251446502,0,0,0,0.319308901,0,0,0,0,0,0,0
LINC02774,0,0,0,0,0,0,0,0.568252276,0,0,0,0
AC093655.1,0,0,0,0,0,0,0,0,0,0,0,0
AC092164.1,0.221293526,0.159093129,0.04982482,0.11423787,0.168610798,0.266586657,0.16970056,0.060114512,0.204644774,0.159840775,0.065459487,0
ARHGAP29-AS1,0.82037259,0.714891131,0.839586577,0.384999216,0.378829572,0.449219045,0.071489628,0.405190329,0.482779084,0.179562676,0.606673515,0.33863443
AL158834.1,0,0,0,0,0,0,0,0,0,0,0,0
LINC00348,2.677912299,0.566239484,1.596014999,2.642847957,2.600496102,2.087419871,2.566970812,2.353535412,1.60240416,2.085968428,2.09683293,1.072880481
AL109811.1,0,0.25095824,0,0.135151664,0.265971694,0.252313038,0.401536076,0.284479265,0.387375313,0.126068799,0.077443308,0.118875584
AC004112.1,0,0,0,0,0,0,0,0,0,0,0,0
AC010894.2,8.074890109,2.944681248,4.347589192,2.718575716,6.241690739,2.960578114,2.355761964,4.291725314,3.246689338,2.535873891,2.596286885,2.789712766
AL451105.2,0,0,0,0,0,0,0,0,0,0,0,0
THORLNC,0.507894653,0.365137432,0,0,0.386981601,0,0.389482732,0,0.563620572,0.122284455,0.225355824,0.115307167
LINC02051,0,0.487731884,0,0,0,0.98072981,0,0.552879268,0.376427749,0,0.301018769,0.462064226
AL390835.1,0.623453369,0,0.350930416,0,2.375147895,0,0,0,0,0.375268056,0,0.353856067
AC104463.2,0,2.143535031,0,1.154384593,0,1.077553454,1.714840374,1.214925779,0.827181997,2.1536084,0.661474366,1.015364064
AC096637.1,0,0,0,0,0,0,0,0,0,0,0,0
LHFPL3-AS1,0,0,0.104043536,0,0,0.222673106,0,0.125530337,0.256401922,0.111259137,0,0
AC135178.2,0,0,0,0,0,0,0,0,0,0,0,0
AC002472.1,0,0,0,0,0,0,0.754145487,0,0,0.473552547,0.290900491,0
AC092801.1,0,0,0,0,0,0,0,0,0,0,0,0
AL354733.1,0,0.135973737,0,0,0,0,0,0,0,0.27322547,0,0
AL035416.1,0,0,0,0,0,0,0,0,0,0,0,0
ERVMER34-1,26.46646359,24.09798109,23.42717923,24.24322452,22.87925283,22.29319316,25.77163759,25.04039964,21.37551807,16.22488516,17.4032557,18.94555235
AL359541.1,0,0,0.549892704,0.630394369,0.620292247,0,0,0,0.451713299,0,0,0
Z97652.1,0,0,0,0,0,0,0,0,0,0,0,0
LINC01359,0.178599608,0.128399466,0.080424343,0.184396165,0.090720601,0.215154384,0.136960416,0.19406674,0.099097729,0.129002869,0.184906608,0.121642242
AL731577.1,0,0,0,0,0,0,0,0,0,0,0,0
AL451069.1,0,0.272939984,0.128219102,0.146989766,0,0.686033626,0.655060678,0.309397157,0.105326499,0.137111321,0.589586641,0.129288044
LINC00354,0,0,0,0,0,0,0,0,0,0,0,0
AL353608.2,0,0,0,0,0,0,0,0,0,0,0,0
TTTY4,0,0,0,0,0,0,0,0,0,0,0,0
BSN-DT,0.095015475,0.227696211,0.427859682,0.122624074,0.361977039,0.343388144,0.182158281,0.129055039,0.263601299,0.114383125,0,0.539283349
LINC01276,0,0.325469052,0,0.350557797,0,0,0.130188558,0.368942645,0.125597266,0,0,0
AL365184.1,17.07828327,17.13493222,15.98314508,16.59692134,17.7680783,22.18497049,15.18732988,17.32760078,15.60313704,11.02284622,10.72751504,13.43032834
AL160004.1,0,0,0,0,0,0,0,0,0,0,0,0
LINC00454,0,0,0,0.127722608,0.377027529,0.238443823,0.094866081,0,0,0,0,0
IL1R1-AS1,0,0,0,0,0,0,0.704790415,0,0,0,0,0.834618629
AL451081.1,0,0,0,0,0,0,0,0,0,0,0,0
CT47A11,0,0,0,0,0,0,0,0,0,0,0,0
LINC00161,1.291336749,0,0,0,0.819926534,0.777820194,0,0.438490454,1.49273073,0.388639677,0.477478048,0
AC119428.1,0,0,0,0,0,0,0,0,0,0,0,0
AC062021.1,0,0,0,0,0,0,0,0,0,0,0,0
RBMY1J,0,0,0,0,0,0,0,0,0,0,0,0
AL031847.1,0,1.780608465,2.509430991,1.917866466,0.943566249,2.685331623,2.136745545,0,2.061390056,1.78897629,1.648436118,1.686901144
DANCR,41.01991091,36.13992695,33.95492965,35.50030144,33.85895075,38.22444988,35.27282273,32.28216445,38.82638796,33.25974347,33.90340263,37.38790306
NCKAP5-AS2,0.159855289,0,0,0,0,0.192573583,0,0,0.147828769,0,0,0.181459486
AL023802.1,0,0.178296689,0.418792457,0.288061003,0.283444802,0,0.071319189,0.101056078,0,0,0.165061948,0.253370317
AP000432.1,2.177253821,4.565397284,1.225536065,4.214846071,4.147302817,2.62288205,1.565290341,1.478630599,2.51681344,3.276322856,4.427776084,3.089382909
AL358075.1,0,0,0.487193074,0,0.54956555,0,0,0.587806925,0,0,0,0
AC078883.2,0,1.206218637,1.133291415,0,0,0.606365205,0,0,1.396425522,0,2.605592573,0
AC073114.1,2.560807816,2.30128134,3.500619462,2.83277183,3.135798483,2.864586909,2.367049282,2.608668377,3.044762388,2.312096026,2.096643268,2.076355039
LINC00423,0,0,0,0,0,0,0,0,0,0,0,0
AL391845.1,0,0,0,0,0,0.628906663,0.500427395,0,0.965558167,0,0,0
MAGI2-AS2,0,0,0,0,0,0,0,0,0,0,0,0
LTA,2.748829954,1.5499597,2.366406427,4.173595419,1.437349623,1.753118054,1.704967948,2.196238886,0.448592655,2.725176317,3.1089676,1.651939462
LINC01692,0,0,0.16720693,0,0,0.089463719,0,0.100869036,0.068676665,0,0,0
LINC01203,4.711708511,3.827523455,3.281453832,4.071035571,4.4621535,6.349507472,5.320295917,5.206528672,4.357228796,3.460959533,3.513882734,4.079355766
AC025946.1,0,0,0,0,0,0,0,0,0,0,0,0
AC145625.1,0,0,0,0,0,0,0,0,0,0,0,0
AC079352.1,0,0,0.071926366,0,0,0,0,0,0,0,0,0
LINC00658,0,0,0.219422835,0,0,0,0,0,0.090123229,0,0,0
AP000477.1,0,0,0,0,0,0,0,0,0,0,0.211080235,0
AL136988.2,0,0,0,0,0,0,0,0,0,0,0,0
LINC01247,0,0,0,0,0,0,0,0,0,0,0.049347339,0
C17orf112,0,0,0,0,0,0,0,0,0,0,0,0
LINC02527,1.229709908,0.589378283,1.661234527,0.952215662,0.624637552,0.592560043,0.235753011,0.668102793,0.909755331,0.296074009,1.091258936,0
AC007285.1,0.297107627,0.355996121,0.334472819,0.511250722,0.377293416,0.119305989,0,0.403547279,0.274755092,0.357669096,0.36618997,0.674522531
LINC02796,0,0.243513024,0,0,0,0,0,0,0,0,0,0
AC007036.1,0,0,0,0,0,0,0,0,0,0,0,0
AC007557.1,0,0,0,0,0,0,0,0,0,0,0,0
SLC8A1-AS1,0.066281001,0.079418289,0.037308355,0,0,0,0.127070178,0,0,0,0.024507723,0.037619388
AL139237.1,0,0,0,0,0,0,0,0,0,0,0,0
AC019130.1,0,0,0,0,0,0,0,0,0,0,0,0
LINC00511,3.09770925,2.81115155,2.915600555,3.276892693,3.740281054,3.462557135,2.920697968,3.090078093,3.202780254,2.335295259,1.750010398,1.833118763
ITGB2-AS1,0.34561002,0.138037326,0.129691676,0.743389586,0.146295341,0.416347561,0.441722623,0.312950529,0.213072311,0.277372042,0.170387983,0.523091577
AC003666.1,0,0,0,0,1.1674895,0,0.440638198,0.624364476,0,0,0,0
LINC01682,0,0,0,0,0,0.253827295,0,0,0,0,0,0
AL589765.1,1.455262917,1.743704662,0.819140686,0,3.696041889,0,1.394973776,1.976614998,2.691555928,3.503798122,1.614271639,1.651939462
AC012065.1,0,0,0,0,0.51992426,0,0,0,0,0,0,0
AL512288.1,0.57202799,0,0.643968034,1.476483756,0,0,0,0,0,0,0,0.649336693
C14orf132,0.469614747,0.735832154,0.488007673,0.652691276,0.550484438,0.957394117,0.588669962,0.637855566,0.567909646,0.478364207,0.908283,1.025158573
AC105446.1,0,1.653734643,0,0,0,2.493993498,0,1.874627492,0,0.830753117,0.510326661,0
WDR46,42.30323535,49.14479362,44.83516704,49.60881259,43.02662097,50.9616268,45.4889385,44.54042184,48.83203999,47.82529948,44.47114326,41.94760844
ANHX,0,0,0,0,0,0,0,0,0,0,0,0
LINC00629,0.100166099,0.120019615,0.225526608,0,0.25439946,0.482670163,0.192032767,0.408152669,0.185260447,0.120583637,0.370369028,0.227406788
AC079779.1,0.053437166,0,0.060157592,0,0.067859217,0,0,0,0,0,0,0
Z98257.1,0,0,0,0.247424411,0.365189122,0.115478425,0.091887351,0.130200237,0.354587231,0.346194388,0.141776758,0.326441279
AL162584.1,0,0,0,0,0,0,0,0.602664604,0,0,0,0
AC104170.1,8.260757145,7.070063021,6.642611447,13.70710445,0.74930261,5.686584614,13.57461876,8.014426357,1.636986221,7.813617031,7.854313267,8.707386786
FOCAD-AS1,1.991955624,0.795591016,0,0,0,3.999430077,0,0.901859798,0,0.799329832,0,0.753721788
AP000472.1,0,0,0,1.367836838,0,0,0,0,0,0,0,1.203110627
AL158166.1,0.75705052,3.628409701,0.852259582,0.977026313,4.806846931,3.647997677,7.256871663,2.056532046,4.900663152,5.468191678,3.918923601,4.296823668
LINC02094,4.32101143,2.588730768,0.608054432,4.182424178,0.685900081,0.650676509,3.624249175,2.934513035,0.499490667,0,0.399428752,3.065618425
LINC02798,0.237167611,0,0,0.153040643,0.301176308,0.142854881,0.397848759,0.080533396,0.054831148,0,0.087693878,0.134610224
L29074.1,0,0,0,0,0,0,0,0,0,0,0.777913674,0
AC012494.1,0.901655676,1.080369181,0,0,0.858751306,0,0.216075392,0.306169097,0.208455174,0.814084716,0,0.76763479
AL031767.1,0,0,0,0,0,0,0,0,0,0,0,0
AP000402.1,0,0,0,0,0,0.626577379,0,0,0,0,0,0
AL355990.1,0,0,0,0,0,0,0,0,0,0,0,0
AL512785.1,0,0,0,0,0,0,0,0,0,0,0,0
AC073636.1,0.488320619,0.195036221,0.183244454,0.105035283,0.206704168,0.392178249,0.234045151,0.110543812,0.301054937,0.293929167,0.300931543,0
AC025822.1,0,0,0,0,0.081356761,0.154357566,0.061411939,0,0,0,0,0
AC104667.1,0.546165762,0.654419056,0.461139968,0.176216219,0.173392339,0.328975969,0.261769508,0.1854578,0.378806729,0.328747223,0.70681607,0.154994806
IGHD1-14,0,0,0,0,0,0,0,0,0,0,0,0
LMCD1-AS1,0.399205107,0.239164964,0.477498551,0.450801694,0.348525226,0.180342072,0.621833384,0.271110736,0.576830299,0.2402889,0.276765058,0.538124012
LINC01630,0.260103374,0.348322983,0.378936793,0.533141176,0.291443081,0.460793954,0.234661384,0.083126152,0.367876768,0.442054609,0.41864189,0.295255945
HORMAD2-AS1,0.390362395,0.701601806,0.2197278,0.755684702,0.495716528,1.881038413,0.935475812,0.530210833,1.08298185,0.234966309,0.721691976,1.329357816
LINC02672,7.304248423,5.001139316,4.698773571,6.05998302,4.85863587,5.447149472,5.834704554,4.960508103,5.146454926,5.652721986,5.787388723,5.922433118
ZNF717,1.909652018,1.62811127,1.695047137,1.564034146,1.912054097,2.035065649,1.936146264,1.097372814,1.460330978,1.370503672,1.059154692,1.792553033
AP002856.1,0,0,0,0,0,0,0,0,0,0,0,0
LBX1-AS1,0.103183594,0,0,0,0.13103161,0,0.049454434,0.070074705,0.04771035,0,0,0.058564349
AL139275.2,0,0,0,0,0,0,0,0,0,0,0,0
AC241644.1,0,0,0,0,0,0,0,0,0,0,0,0
USP17L5,0,0,0,0,0,0,0,0,0,0,0,0
LINC01153,0,0,0,0,0,0,0,0,0,0,0,0
IL21-AS1,0.071412597,0.085566997,0.16078734,0.184325839,0,0,0.205362272,0.193992725,0.198119868,0,0.105620621,0.324255597
AC069285.2,0,0,0,0,0,0,0,0,0,0,0,0
AL669970.2,0,0,1.129243946,0,0,0,0,0,0,0,0,0
PRR20D,0,0,0,0,0,0,0,0,0,0,0,0
AL161725.1,0.139873378,0,0,0,0,0,0,0.094991707,0.064675086,0.168384721,0,0
AC068535.1,0,0,0.131307436,0,0,0.140511538,0,0,0,0,0,0.132402125
AC092755.1,0,0,0,0,0,0,0,0,0,0,0,0
WDR11-AS1,0.041851549,0.100293548,0,0,0.05314678,0,0,0.22737994,0.077405796,0,0.061899255,0.095015442
AL442638.1,0,0,0,0,0,0,0,0,0,0,0,0
Z98747.1,0,0,0,0,0,0,0,0,0,0,0,0
AF178030.1,0,0,0,0,0,0,0,0,0,0,0,0
AC011290.1,0,0,0,0,0,0,1.300627723,0,0,0,0.501697949,0
AL590677.1,0,0,0,0,0,0,0,0,0,0,0,0
LINC01688,0,0,0,0,0,0,0,0,0,0,0.801941895,0
AC018511.1,0,0,0,0,0,0,0,0,0,0,0,0
MGAT3-AS1,0,0,0,0,0,0,0,0,0,0,0,0
AC092535.2,0,0,0,0,0.164742745,0,0,0,0.119970045,0,0.287810094,0
TRGC2,0,0,0,0,0,0,0,0,0,0,0,0
AL023581.2,4.070518013,1.828994564,3.436829401,1.313321602,4.522964304,2.451824525,2.926412377,2.764396338,4.23481218,4.287709477,2.633914232,3.465481697
AC244453.1,0,0,0,0,0,0,0,0,0,0,0,0
MIR663AHG,0.212487323,0.509207141,0.382736638,0.65815118,0.323802126,0.255978049,0.244421188,0.230889208,0.510902846,0.25580006,0.282845598,0.192963726
IGHD4-23,0,0,0,0,0,0,0,0,0,0,0,0
AC009365.4,0,0,0,0,0,0,0,0,0,0,0,0
C6orf47-AS1,0,0,0.469819175,0.538598458,0.529967373,2.011006149,0,0,0.771872651,0.50240196,2.160357587,0.473735982
ST7-AS1,1.040794177,1.425240867,1.004303774,0.575664524,1.510505208,0.716467516,1.282726018,0.403903329,1.099990035,0.89496167,0.659723507,0.506338247
AL162724.1,0,0,0.847689825,0.971787566,0,0,0,0,0,0,0.556844372,0
AL645937.2,0,0,0,0,0,0,0,0,0,0,0,0
AC079145.1,0.510399844,0.174732606,0.902926104,0.094100925,0.462964749,0.614865652,0.349467729,0.297108018,0.337143233,0.351107496,0.431366461,0.41384257
SPATA13-AS1,0,0,0,0,0,0,0,0,0,0,0,0.736314818
HCG15,3.810194187,3.587097866,3.063840164,6.673506279,4.147302817,7.212925639,6.522043089,5.914522397,2.013450752,3.603955142,4.025250985,0.617876582
AL355613.1,0,0,0,0,0,0,0,0,0,0,0,0
AL356276.1,0,0,0,0,0,0,0,0,0,0,0,0
AL157935.1,0,0,0,0.143839985,0,0,0,0,0,0.134173222,0.164843612,0.126517586
AL133346.1,1.702216624,0,0.638764252,0.732276287,2.161624499,1.367077917,2.71949433,0,2.098869875,0.683063674,0.419601921,2.57635811
AC017101.1,0,0,0,0,0,0,0,0,0,0,0,0
AL606534.1,0,0,0.455602745,0,0,0,0,0,0,0,0,0
SPANXB1,0,0,0,0,0.765382065,2.904307163,0,0,0,1.451143857,0.445714487,0
AL672291.1,0,0,0,0,0,0,1.16549757,0,0,0,0,0
AL136456.1,0,0,0,0,0,0,0,0,0,0,0,0
LINC00845,0,0,0,1.041599891,0,1.458412864,0.386824625,0,0.373182683,0,0.29842378,0.458080914
AC092042.1,0,0,0,0,0,0,0,0,0,0,0,0
FAM155A-IT1,0.342937415,0,0,0,0,0,0.328730084,0,0.634273863,0,0,0.389284879
AC012063.1,0.450380315,0.899413943,0.434589912,0.802674565,0.544697682,0.46505285,0.349489077,0.524340295,0.396663328,0.464729485,0.444080836,0.292142012
AL158834.2,0,0,0,0.326850101,0,0,0.485536409,0,0,0.609768294,0.187288504,0
